unique_match_id,player_id,opponent_id,player_rank,opponent_rank,surface,season_year,match_date,tour_type_human,won,player_name,opponent_name
26780753_2023_1,756396,261903,49.0,33.0,Hard,2023,2023-01-03 09:30:00,Atp Tour,0,Murray A.,Korda S.
65909217_2023_3,298839,654101,162.0,982.0,Hard,2023,2023-01-03 09:35:00,Atp Chall,1,Piros Z.,Mott B.
34141700_2023_1,376795,906225,121.0,59.0,Hard,2023,2023-01-03 10:25:00,Atp Tour,0,Andujar P.,Karatsev A.
92995458_2023_1,136276,949266,46.0,144.0,Hard,2023,2023-01-03 10:55:00,Atp Tour,0,Mannarino A.,Gojo B.
96621621_2023_3,169616,321867,475.0,305.0,Hard,2023,2023-01-03 11:10:00,Atp Chall,1,Prizmic D.,Herbert P.
90171846_2023_3,331620,639988,290.0,287.0,Hard,2023,2023-01-03 11:10:00,Atp Chall,0,Vacherot V.,Domingues J.
66589472_2023_3,226123,433115,350.0,378.0,Hard,2023,2023-01-03 11:10:00,Atp Chall,0,De Schepper K.,Ilkel C.
43049013_2023_1,374892,966030,171.0,340.0,Hard,2023,2023-01-03 11:45:00,Atp Tour,1,Cobolli F.,Sasikumar M.
11311320_2023_3,611449,865826,326.0,494.0,Hard,2023,2023-01-03 13:00:00,Atp Chall,1,Ejupovic E.,Sousa P.
34765335_2023_3,631462,716200,,,Clay,2023,2023-01-03 13:10:00,Atp Chall,1,Barrena A.,Aboian L.
85130405_2023_3,866560,249052,,,Clay,2023,2023-01-03 13:10:00,Atp Chall,1,Sanchez Jover C.,Huertas Del Pino Cordova A.
21108129_2023_3,214377,735755,,,Clay,2023,2023-01-03 13:10:00,Atp Chall,1,Descotte M. F.,Alves M.
58724423_2023_3,337733,412512,281.0,293.0,Hard,2023,2023-01-03 13:20:00,Atp Chall,1,Giustino L.,Martin Tiffon P.
48144416_2023_3,574262,822429,304.0,403.0,Hard,2023,2023-01-03 13:20:00,Atp Chall,1,Jianu F. C.,Lajal M.
55043984_2023_3,303110,915895,507.0,309.0,Hard,2023,2023-01-03 14:30:00,Atp Chall,1,Oliveira G.,Wessels L.
54548032_2023_3,113328,708905,,,Clay,2023,2023-01-03 15:00:00,Atp Chall,0,Briand J.,Paz J. P.
12272057_2023_3,832213,453166,,,Clay,2023,2023-01-03 15:10:00,Atp Chall,1,Seyboth Wild T.,Vidal Azorin J. F.
96663298_2023_3,325241,992243,,,Clay,2023,2023-01-03 15:10:00,Atp Chall,0,Monzon I.,Aboian V.
66338407_2023_3,900311,966284,379.0,336.0,Hard,2023,2023-01-03 15:15:00,Atp Chall,1,Leshem E.,Kachmazov A.
75979753_2023_3,710841,283198,341.0,273.0,Hard,2023,2023-01-03 15:50:00,Atp Chall,1,De Loore J.,Dougaz A.
82443612_2023_3,599335,284423,257.0,364.0,Clay,2023,2023-01-03 17:10:00,Atp Chall,1,Casanova H.,Echargui M.
72471163_2023_3,507308,779789,366.0,910.0,Clay,2023,2023-01-03 17:10:00,Atp Chall,0,Lavagno E.,Midon L.
32240180_2023_3,868353,949289,323.0,240.0,Hard,2023,2023-01-03 17:55:00,Atp Chall,0,Decamps G.,Clarke J.
44045373_2023_3,141694,725780,386.0,271.0,Clay,2023,2023-01-03 18:55:00,Atp Chall,1,Andreozzi G.,Comesana F.
50462157_2023_3,283131,369312,276.0,361.0,Clay,2023,2023-01-03 19:10:00,Atp Chall,1,Londero J. I.,Erhard M.
10098828_2023_3,552717,556263,300.0,291.0,Clay,2023,2023-01-03 19:15:00,Atp Chall,1,Dutra Da Silva D.,Zhu E.
17140486_2023_3,994078,619233,151.0,286.0,Clay,2023,2023-01-03 21:30:00,Atp Chall,1,Cerundolo J. M.,Droguet T.
76996130_2023_3,568273,529592,163.0,135.0,Hard,2023,2023-01-03 23:10:00,Atp Chall,1,Broady L.,Nardi L.
34412980_2023_3,108785,204208,157.0,108.0,Hard,2023,2023-01-03 23:10:00,Atp Chall,1,Riedi L.,Gaston H.
37486537_2023_3,855008,163041,150.0,160.0,Hard,2023,2023-01-03 23:10:00,Atp Chall,1,Struff J-L.,Muller A.
10912836_2023_3,726209,869004,114.0,137.0,Hard,2023,2023-01-04 00:35:00,Atp Chall,1,Gombos N.,Kovalik J.
65392676_2023_3,423268,128021,191.0,187.0,Hard,2023,2023-01-04 00:35:00,Atp Chall,1,Diaz Acosta F.,Bonadio R.
79394089_2023_3,771433,362646,477.0,167.0,Hard,2023,2023-01-04 00:40:00,Atp Chall,0,Sinclair C.,Peniston R.
38111480_2023_1,771934,536679,42.0,20.0,Hard,2023,2023-01-04 00:45:00,Atp Tour,0,Draper J.,Khachanov K.
76820341_2023_3,709359,335034,406.0,174.0,Hard,2023,2023-01-04 01:05:00,Atp Chall,0,McCabe J.,Couacaud E.
32046912_2023_3,881341,812285,145.0,122.0,Hard,2023,2023-01-04 01:50:00,Atp Chall,1,Watanuki Y.,Rodionov J.
73630774_2023_3,898178,133761,334.0,249.0,Hard,2023,2023-01-04 02:05:00,Atp Chall,1,Polmans M.,Sweeny D.
96201908_2023_1,783204,476352,36.0,63.0,Hard,2023,2023-01-04 02:25:00,Atp Tour,1,Nishioka Y.,McDonald M.
29782919_2023_1,326801,340250,260.0,23.0,Hard,2023,2023-01-04 02:35:00,Atp Tour,0,Michalski D.,Musetti L.
95906282_2023_3,883049,938897,85.0,532.0,Hard,2023,2023-01-04 02:40:00,Atp Chall,1,Garin C.,Fancutt T. J.
41312381_2023_3,524043,554163,220.0,302.0,Hard,2023,2023-01-04 03:05:00,Atp Chall,1,Purcell M.,Moraing M.
57374127_2023_3,154108,182008,433.0,387.0,Hard,2023,2023-01-04 03:10:00,Atp Chall,0,Ayeni A.,Donskoy E.
66620558_2023_3,341854,100498,357.0,282.0,Hard,2023,2023-01-04 03:10:00,Atp Chall,0,Squire H.,Gengel M.
88370289_2023_3,550299,518536,170.0,523.0,Hard,2023,2023-01-04 03:35:00,Atp Chall,0,Blancaneaux G.,Statham J. R.
83831700_2023_1,723636,701944,9.0,14.0,Hard,2023,2023-01-04 04:20:00,Atp Tour,0,Fritz T.,Norrie C.
73031797_2023_3,912183,764898,87.0,134.0,Hard,2023,2023-01-04 04:30:00,Atp Chall,1,Fucsovics M.,Arnaldi M.
40376828_2023_1,412462,692911,7.0,29.0,Hard,2023,2023-01-04 04:35:00,Atp Tour,1,Medvedev D.,Kecmanovic M.
61127220_2023_3,853888,923051,393.0,180.0,Hard,2023,2023-01-04 04:35:00,Atp Chall,0,Fonio G.,Novak D.
76064605_2023_3,460471,466705,457.0,221.0,Hard,2023,2023-01-04 04:45:00,Atp Chall,0,Kelly D.,Hsu Y. H.
52381141_2023_3,328410,828628,173.0,237.0,Hard,2023,2023-01-04 04:50:00,Atp Chall,0,Marozsan F.,Harris L.
99973139_2023_3,615104,947022,204.0,141.0,Hard,2023,2023-01-04 05:40:00,Atp Chall,1,Lokoli L.,Grenier H.
38402390_2023_3,873324,149630,264.0,205.0,Hard,2023,2023-01-04 05:55:00,Atp Chall,0,Shimabukuro S.,Escoffier A.
38587841_2023_1,249143,663803,4.0,26.0,Hard,2023,2023-01-04 06:10:00,Atp Tour,1,Tsitsipas S.,Coric B.
56093195_2023_3,827001,833958,184.0,320.0,Hard,2023,2023-01-04 06:25:00,Atp Chall,1,Wu Tung-Lin,Uchiyama Y.
37867524_2023_3,941542,480969,186.0,571.0,Hard,2023,2023-01-04 07:25:00,Atp Chall,1,Dzumhur D.,Chazal M.
75785712_2023_1,125963,692847,10.0,16.0,Hard,2023,2023-01-04 07:40:00,Atp Tour,0,Hurkacz H.,Berrettini M.
77787910_2023_3,298839,287543,162.0,194.0,Hard,2023,2023-01-04 08:15:00,Atp Chall,0,Piros Z.,Brancaccio R.
20316551_2023_1,520972,890750,19.0,27.0,Hard,2023,2023-01-04 08:20:00,Atp Tour,1,Tiafoe F.,Evans D.
56495933_2023_1,350409,137843,70.0,159.0,Hard,2023,2023-01-04 08:35:00,Atp Tour,0,Djere L.,Marterer M.
19390226_2023_1,603427,906225,111.0,59.0,Hard,2023,2023-01-04 08:40:00,Atp Tour,0,van Rijthoven T.,Karatsev A.
60995172_2023_1,956292,443298,43.0,62.0,Hard,2023,2023-01-04 08:40:00,Atp Tour,0,Baez S.,Martinez P.
11837244_2023_3,481579,257665,743.0,179.0,Hard,2023,2023-01-04 08:55:00,Atp Chall,0,Ellis B.,Paire B.
65776686_2023_1,123040,338460,61.0,120.0,Hard,2023,2023-01-04 10:10:00,Atp Tour,0,Giron M.,Popyrin A.
19307885_2023_1,575829,646890,101.0,95.0,Hard,2023,2023-01-04 10:25:00,Atp Tour,0,Cecchinato M.,Griekspoor T.
58891909_2023_1,670925,384119,60.0,40.0,Hard,2023,2023-01-04 11:05:00,Atp Tour,1,Bonzi B.,Ruusuvuori E.
34417321_2023_1,374892,165843,171.0,35.0,Hard,2023,2023-01-04 11:05:00,Atp Tour,0,Cobolli F.,Van De Zandschulp B.
33815962_2023_3,148129,639988,274.0,287.0,Hard,2023,2023-01-04 11:10:00,Atp Chall,1,Neuchrist M.,Domingues J.
50165884_2023_3,611449,843107,326.0,630.0,Hard,2023,2023-01-04 11:10:00,Atp Chall,0,Ejupovic E.,Debru G.
68399162_2023_3,574262,252227,304.0,255.0,Hard,2023,2023-01-04 11:10:00,Atp Chall,1,Jianu F. C.,Medjedovic H.
50693058_2023_1,181475,949266,803.0,144.0,Hard,2023,2023-01-04 11:40:00,Atp Tour,0,Sakellaridis S.,Gojo B.
55923646_2023_1,804480,564713,54.0,113.0,Hard,2023,2023-01-04 12:40:00,Atp Tour,1,Krajinovic F.,Mmoh M.
63098862_2023_1,787209,921784,17.0,74.0,Hard,2023,2023-01-04 12:55:00,Atp Tour,1,Cilic M.,Carballes Baena R.
11458208_2023_3,227660,433115,168.0,378.0,Hard,2023,2023-01-04 12:55:00,Atp Chall,0,Berankis R.,Ilkel C.
46059210_2023_3,894620,628610,794.0,262.0,Clay,2023,2023-01-04 13:10:00,Atp Chall,0,Ambrogi L. E.,Giannessi A.
98913469_2023_3,832213,922003,418.0,279.0,Clay,2023,2023-01-04 13:10:00,Atp Chall,1,Seyboth Wild T.,Stodder T.
61137372_2023_3,391426,685970,369.0,349.0,Clay,2023,2023-01-04 13:15:00,Atp Chall,1,Chepelev A.,Boscardin Dias P.
44439578_2023_3,866560,114711,419.0,351.0,Clay,2023,2023-01-04 14:10:00,Atp Chall,1,Sanchez Jover C.,Weis A.
48897484_2023_3,977039,708905,288.0,427.0,Clay,2023,2023-01-04 15:05:00,Atp Chall,1,De Jong J.,Paz J. P.
46566251_2023_3,198966,496616,268.0,311.0,Clay,2023,2023-01-04 15:05:00,Atp Chall,0,Roca Batalla O.,Villanueva G.
71037113_2023_3,990451,287054,,,Clay,2023,2023-01-04 16:35:00,Atp Chall,1,Dellien Velasco M. A.,Torres J. B.
63280512_2023_3,198064,631462,299.0,677.0,Clay,2023,2023-01-04 18:00:00,Atp Chall,0,Atmane T.,Barrena A.
49305376_2023_3,992243,218850,452.0,246.0,Clay,2023,2023-01-04 19:20:00,Atp Chall,1,Aboian V.,Collarini A.
34162136_2023_3,629760,214377,356.0,423.0,Clay,2023,2023-01-04 20:45:00,Atp Chall,1,Bertola R.,Descotte M. F.
38948905_2023_1,957369,952560,88.0,18.0,Hard,2023,2023-01-05 00:40:00,Atp Tour,0,Safiullin R.,Shapovalov D.
13618765_2023_3,568273,108785,163.0,157.0,Hard,2023,2023-01-05 01:10:00,Atp Chall,0,Broady L.,Riedi L.
91170970_2023_3,855008,335034,150.0,174.0,Hard,2023,2023-01-05 01:15:00,Atp Chall,1,Struff J-L.,Couacaud E.
30201699_2023_1,181695,786060,5.0,64.0,Hard,2023,2023-01-05 02:20:00,Atp Tour,1,Djokovic N.,Halys Q.
59782478_2023_3,726209,881341,114.0,145.0,Hard,2023,2023-01-05 02:35:00,Atp Chall,0,Gombos N.,Watanuki Y.
68964019_2023_3,912183,898178,87.0,334.0,Hard,2023,2023-01-05 02:45:00,Atp Chall,1,Fucsovics M.,Polmans M.
94109209_2023_1,261903,467387,33.0,21.0,Hard,2023,2023-01-05 03:40:00,Atp Tour,1,Korda S.,Bautista-Agut R.
51824379_2023_3,100498,923051,,,Hard,2023,2023-01-05 04:10:00,Atp Chall,0,Gengel M.,Novak D.
80853292_2023_3,828628,466705,237.0,221.0,Hard,2023,2023-01-05 04:10:00,Atp Chall,1,Harris L.,Hsu Y. H.
11094664_2023_3,827001,182008,184.0,387.0,Hard,2023,2023-01-05 04:10:00,Atp Chall,1,Wu Tung-Lin,Donskoy E.
54130803_2023_3,941542,362646,186.0,167.0,Hard,2023,2023-01-05 05:40:00,Atp Chall,0,Dzumhur D.,Peniston R.
92130273_2023_3,518536,615104,523.0,204.0,Hard,2023,2023-01-05 05:40:00,Atp Chall,0,Statham J. R.,Lokoli L.
33234857_2023_3,524043,149630,220.0,205.0,Hard,2023,2023-01-05 06:30:00,Atp Chall,0,Purcell M.,Escoffier A.
78921318_2023_3,883049,423268,85.0,191.0,Hard,2023,2023-01-05 07:35:00,Atp Chall,1,Garin C.,Diaz Acosta F.
11958512_2023_1,225761,134469,15.0,93.0,Hard,2023,2023-01-05 08:10:00,Atp Tour,1,Sinner J.,Kokkinakis T.
18906385_2023_1,443298,906225,62.0,59.0,Hard,2023,2023-01-05 08:40:00,Atp Tour,0,Martinez P.,Karatsev A.
34494903_2023_3,287543,257665,194.0,179.0,Hard,2023,2023-01-05 08:50:00,Atp Chall,1,Brancaccio R.,Paire B.
28991414_2023_1,787209,646890,,,Hard,2023,2023-01-05 10:25:00,Atp Tour,0,Cilic M.,Griekspoor T.
22647364_2023_3,119633,169616,250.0,475.0,Hard,2023,2023-01-05 11:05:00,Atp Chall,0,Gigante M.,Prizmic D.
14223212_2023_3,900311,949289,379.0,240.0,Hard,2023,2023-01-05 11:10:00,Atp Chall,1,Leshem E.,Clarke J.
99659597_2023_3,273841,337733,280.0,281.0,Hard,2023,2023-01-05 11:10:00,Atp Chall,1,Collignon R.,Giustino L.
47188148_2023_1,137843,165843,159.0,35.0,Hard,2023,2023-01-05 13:10:00,Atp Tour,0,Marterer M.,Van De Zandschulp B.
72660918_2023_3,866560,990451,419.0,327.0,Clay,2023,2023-01-05 13:10:00,Atp Chall,0,Sanchez Jover C.,Dellien Velasco M. A.
63791090_2023_3,977039,141694,288.0,386.0,Clay,2023,2023-01-05 13:10:00,Atp Chall,0,De Jong J.,Andreozzi G.
77438411_2023_3,994078,832213,151.0,418.0,Clay,2023,2023-01-05 13:10:00,Atp Chall,1,Cerundolo J. M.,Seyboth Wild T.
87676221_2023_3,303110,710841,507.0,341.0,Hard,2023,2023-01-05 13:15:00,Atp Chall,0,Oliveira G.,De Loore J.
54024359_2023_1,804480,670925,54.0,60.0,Hard,2023,2023-01-05 14:35:00,Atp Tour,0,Krajinovic F.,Bonzi B.
30747828_2023_3,496616,629760,311.0,356.0,Clay,2023,2023-01-05 15:25:00,Atp Chall,1,Villanueva G.,Bertola R.
53719318_2023_3,599335,779789,257.0,910.0,Clay,2023,2023-01-05 15:50:00,Atp Chall,0,Casanova H.,Midon L.
60437226_2023_3,631462,992243,677.0,452.0,Clay,2023,2023-01-05 17:10:00,Atp Chall,0,Barrena A.,Aboian V.
24338259_2023_3,391426,628610,369.0,262.0,Clay,2023,2023-01-05 17:35:00,Atp Chall,0,Chepelev A.,Giannessi A.
94090817_2023_3,283131,552717,276.0,300.0,Clay,2023,2023-01-05 19:20:00,Atp Chall,1,Londero J. I.,Dutra Da Silva D.
48381086_2023_1,783204,338460,36.0,120.0,Hard,2023,2023-01-06 00:35:00,Atp Tour,1,Nishioka Y.,Popyrin A.
91170925_2023_1,225761,261903,15.0,33.0,Hard,2023,2023-01-06 02:40:00,Atp Tour,0,Sinner J.,Korda S.
48461212_2023_3,108785,855008,157.0,150.0,Hard,2023,2023-01-06 02:45:00,Atp Chall,1,Riedi L.,Struff J-L.
26571814_2023_1,822730,520972,245.0,19.0,Hard,2023,2023-01-06 03:45:00,Atp Tour,0,Zuk K.,Tiafoe F.
43366412_2023_3,149630,923051,205.0,180.0,Hard,2023,2023-01-06 04:10:00,Atp Chall,0,Escoffier A.,Novak D.
11671161_2023_1,412462,536679,7.0,20.0,Hard,2023,2023-01-06 04:40:00,Atp Tour,1,Medvedev D.,Khachanov K.
27985215_2023_3,912183,881341,87.0,145.0,Hard,2023,2023-01-06 05:05:00,Atp Chall,1,Fucsovics M.,Watanuki Y.
97557753_2023_3,362646,615104,,,Hard,2023,2023-01-06 05:30:00,Atp Chall,0,Peniston R.,Lokoli L.
77381653_2023_3,828628,827001,237.0,184.0,Hard,2023,2023-01-06 05:35:00,Atp Chall,0,Harris L.,Wu Tung-Lin
32472982_2023_3,883049,287543,85.0,194.0,Hard,2023,2023-01-06 07:05:00,Atp Chall,0,Garin C.,Brancaccio R.
67217681_2023_1,646890,906225,95.0,59.0,Hard,2023,2023-01-06 09:40:00,Atp Tour,1,Griekspoor T.,Karatsev A.
33946844_2023_1,181695,952560,5.0,18.0,Hard,2023,2023-01-06 10:20:00,Atp Tour,1,Djokovic N.,Shapovalov D.
22994867_2023_3,433115,843107,378.0,630.0,Hard,2023,2023-01-06 11:10:00,Atp Chall,1,Ilkel C.,Debru G.
48109514_2023_3,169616,710841,475.0,341.0,Hard,2023,2023-01-06 11:10:00,Atp Chall,0,Prizmic D.,De Loore J.
47402293_2023_1,670925,165843,60.0,35.0,Hard,2023,2023-01-06 11:15:00,Atp Tour,1,Bonzi B.,Van De Zandschulp B.
74526666_2023_1,181475,340250,803.0,23.0,Hard,2023,2023-01-06 11:45:00,Atp Tour,0,Sakellaridis S.,Musetti L.
22077597_2023_3,273841,900311,280.0,379.0,Hard,2023,2023-01-06 12:20:00,Atp Chall,1,Collignon R.,Leshem E.
45220051_2023_3,496616,992243,311.0,452.0,Clay,2023,2023-01-06 13:10:00,Atp Chall,1,Villanueva G.,Aboian V.
81837454_2023_3,994078,141694,151.0,386.0,Clay,2023,2023-01-06 13:15:00,Atp Chall,1,Cerundolo J. M.,Andreozzi G.
44210200_2023_3,148129,574262,274.0,304.0,Hard,2023,2023-01-06 13:15:00,Atp Chall,0,Neuchrist M.,Jianu F. C.
17832517_2023_3,283131,990451,276.0,327.0,Clay,2023,2023-01-06 14:40:00,Atp Chall,0,Londero J. I.,Dellien Velasco M. A.
80460340_2023_3,779789,628610,910.0,262.0,Clay,2023,2023-01-06 16:25:00,Atp Chall,0,Midon L.,Giannessi A.
63755525_2023_1,563621,808126,,,Hard,2023,2023-01-06 22:20:00,Atp Tour,1,Lehecka J.,Choinski J.
19533111_2023_1,390262,709325,,,Hard,2023,2023-01-06 22:25:00,Atp Tour,0,Reynolds F.,Sousa J.
59285863_2023_1,125963,723636,10.0,9.0,Hard,2023,2023-01-06 23:10:00,Atp Tour,0,Hurkacz H.,Fritz T.
93336503_2023_1,176447,341458,,,Hard,2023,2023-01-07 00:15:00,Atp Tour,0,Tseng C. H.,Bagnis F.
65752684_2023_1,403965,119592,,,Hard,2023,2023-01-07 00:15:00,Atp Tour,0,Lajovic D.,Eubanks C.
61359714_2023_1,783429,473089,,,Hard,2023,2023-01-07 01:40:00,Atp Tour,0,Lazarov A.,Barrere G.
86344510_2023_3,287543,615104,194.0,204.0,Hard,2023,2023-01-07 04:10:00,Atp Chall,1,Brancaccio R.,Lokoli L.
57036245_2023_3,912183,108785,87.0,157.0,Hard,2023,2023-01-07 04:20:00,Atp Chall,1,Fucsovics M.,Riedi L.
48329278_2023_1,579334,646738,,,Hard,2023,2023-01-07 04:55:00,Atp Tour,1,Rai A.,Daniel T.
78130296_2023_1,261903,783204,33.0,36.0,Hard,2023,2023-01-07 05:35:00,Atp Tour,1,Korda S.,Nishioka Y.
90753001_2023_3,827001,923051,184.0,180.0,Hard,2023,2023-01-07 05:40:00,Atp Chall,0,Wu Tung-Lin,Novak D.
17066381_2023_1,249143,692847,4.0,16.0,Hard,2023,2023-01-07 06:05:00,Atp Tour,1,Tsitsipas S.,Berrettini M.
24542922_2023_1,181695,412462,5.0,7.0,Hard,2023,2023-01-07 10:20:00,Atp Tour,1,Djokovic N.,Medvedev D.
96193070_2023_3,433115,710841,378.0,341.0,Hard,2023,2023-01-07 11:10:00,Atp Chall,0,Ilkel C.,De Loore J.
66784170_2023_1,646890,670925,95.0,60.0,Hard,2023,2023-01-07 12:10:00,Atp Tour,1,Griekspoor T.,Bonzi B.
25343351_2023_3,574262,273841,304.0,280.0,Hard,2023,2023-01-07 14:00:00,Atp Chall,1,Jianu F. C.,Collignon R.
35435767_2023_3,994078,628610,151.0,262.0,Clay,2023,2023-01-07 14:15:00,Atp Chall,1,Cerundolo J. M.,Giannessi A.
27381387_2023_3,990451,496616,327.0,311.0,Clay,2023,2023-01-07 16:10:00,Atp Chall,1,Dellien Velasco M. A.,Villanueva G.
43721881_2023_1,452060,682682,,,Hard,2023,2023-01-07 22:00:00,Atp Tour,1,Coria F.,van Assche L.
65619364_2023_1,261646,677372,,,Hard,2023,2023-01-07 22:00:00,Atp Tour,1,Monteiro T.,Altmaier D.
34774135_2023_1,563621,341458,,,Hard,2023,2023-01-07 23:10:00,Atp Tour,1,Lehecka J.,Bagnis F.
24231984_2023_1,119592,709325,,,Hard,2023,2023-01-07 23:10:00,Atp Tour,1,Eubanks C.,Sousa J.
66699415_2023_1,957369,634863,,,Hard,2023,2023-01-08 00:40:00,Atp Tour,0,Safiullin R.,Thompson J.
91529196_2023_1,730346,309924,,,Hard,2023,2023-01-08 00:45:00,Atp Tour,1,Ymer M.,Basilashvili N.
67599205_2023_1,452060,473089,,,Hard,2023,2023-01-08 01:05:00,Atp Tour,0,Coria F.,Barrere G.
87879344_2023_1,925629,361742,,,Hard,2023,2023-01-08 01:50:00,Atp Tour,0,Otte O.,Machac T.
87770237_2023_1,951129,418622,,,Hard,2023,2023-01-08 02:20:00,Atp Tour,0,Saville L.,Etcheverry T. M.
79215723_2023_3,853888,493807,,,Hard,2023,2023-01-08 03:05:00,Atp Chall,1,Fonio G.,Santillan A.
81502630_2023_3,960706,226744,,,Hard,2023,2023-01-08 03:10:00,Atp Chall,0,Oradini G.,Shimizu Y.
10109582_2023_3,341854,320758,,,Hard,2023,2023-01-08 03:10:00,Atp Chall,1,Squire H.,Navasirisomboon J.
98990230_2023_1,336426,884527,,,Hard,2023,2023-01-08 03:55:00,Atp Tour,0,Zapata Miralles B.,Millman J.
42878877_2023_1,120068,614106,,,Hard,2023,2023-01-08 04:00:00,Atp Tour,0,Pospisil V.,Kwon S.
99203172_2023_1,520972,340250,19.0,23.0,Hard,2023,2023-01-08 04:00:00,Atp Tour,1,Tiafoe F.,Musetti L.
68546602_2023_3,191513,251433,,,Hard,2023,2023-01-08 04:15:00,Atp Chall,0,Vrbensky M.,Jones M.
49510167_2023_3,217707,872279,,,Hard,2023,2023-01-08 05:05:00,Atp Chall,0,Fomin S.,Kumar O.
11091307_2023_1,774770,912183,,,Hard,2023,2023-01-08 05:15:00,Atp Tour,1,Haase R.,Fucsovics M.
21465831_2023_1,981922,486945,,,Hard,2023,2023-01-08 05:25:00,Atp Tour,0,Hijikata R.,O'Connell C.
14304804_2023_3,799141,200057,,,Hard,2023,2023-01-08 05:50:00,Atp Chall,0,Chaiyarin C.,Orlov V.
95047542_2023_3,269960,494252,,,Hard,2023,2023-01-08 06:40:00,Atp Chall,1,Parker S.,Gaio F.
48451984_2023_1,723636,692847,9.0,16.0,Hard,2023,2023-01-08 06:40:00,Atp Tour,1,Fritz T.,Berrettini M.
20389276_2023_3,209998,804638,,,Hard,2023,2023-01-08 07:40:00,Atp Chall,0,Smith K.,Cazaux A.
28701648_2023_1,181695,261903,5.0,33.0,Hard,2023,2023-01-08 07:55:00,Atp Tour,1,Djokovic N.,Korda S.
45886117_2023_3,954758,182008,,,Hard,2023,2023-01-08 07:55:00,Atp Chall,0,Chanta T.,Donskoy E.
30866253_2023_3,563497,240504,,,Hard,2023,2023-01-08 09:00:00,Atp Chall,0,Mensik J.,Pouille L.
82293646_2023_3,966328,154108,,,Hard,2023,2023-01-08 09:00:00,Atp Chall,0,Ovcharenko O.,Ayeni A.
77776387_2023_3,662266,400540,,,Hard,2023,2023-01-08 09:05:00,Atp Chall,0,Palan D.,Jung J.
71733561_2023_3,978600,640731,,,Hard,2023,2023-01-08 11:05:00,Atp Chall,1,Friberg K.,Janvier M.
27752137_2023_3,702197,169616,,,Hard,2023,2023-01-08 11:05:00,Atp Chall,0,Tabur C.,Prizmic D.
66608655_2023_3,710841,574262,341.0,304.0,Hard,2023,2023-01-08 11:15:00,Atp Chall,1,De Loore J.,Jianu F. C.
57452327_2023_3,734428,582505,,,Hard,2023,2023-01-08 12:55:00,Atp Chall,0,Vatutin A.,Marchenko I.
86339447_2023_3,288086,433115,,,Hard,2023,2023-01-08 12:55:00,Atp Chall,0,Coelho F.,Ilkel C.
31211577_2023_3,749672,900311,,,Hard,2023,2023-01-08 13:00:00,Atp Chall,1,Molleker R.,Leshem E.
52315539_2023_3,779789,708905,,,Clay,2023,2023-01-08 13:10:00,Atp Chall,1,Midon L.,Paz J. P.
17496759_2023_3,140625,782956,,,Clay,2023,2023-01-08 13:10:00,Atp Chall,0,Zeitune M.,Prihodko O.
47534344_2023_3,868353,343888,,,Hard,2023,2023-01-08 14:25:00,Atp Chall,1,Decamps G.,Rocha H.
95832603_2023_3,507308,249052,,,Clay,2023,2023-01-08 14:30:00,Atp Chall,1,Lavagno E.,Huertas Del Pino Cordova A.
20940949_2023_3,822429,966284,,,Hard,2023,2023-01-08 15:00:00,Atp Chall,1,Lajal M.,Kachmazov A.
23151726_2023_3,994078,990451,151.0,327.0,Clay,2023,2023-01-08 16:10:00,Atp Chall,1,Cerundolo J. M.,Dellien Velasco M. A.
11707276_2023_3,633268,150995,,,Hard,2023,2023-01-08 16:10:00,Atp Chall,0,Houkes M.,Fanselow S.
69145136_2023_3,725200,794915,,,Clay,2023,2023-01-08 16:15:00,Atp Chall,0,Otegui J. B.,Cuevas M.
51784357_2023_3,181883,226123,,,Hard,2023,2023-01-08 16:20:00,Atp Chall,0,Pereira T.,De Schepper K.
77934261_2023_3,117175,626903,,,Hard,2023,2023-01-08 16:25:00,Atp Chall,0,Kirkin E.,Sachko V.
23986211_2023_3,369312,924945,,,Clay,2023,2023-01-08 16:55:00,Atp Chall,0,Erhard M.,Bueno G.
28314544_2023_3,224647,353037,,,Hard,2023,2023-01-08 17:30:00,Atp Chall,1,Barroso Campos A.,Cukierman D.
84287330_2023_3,611449,762084,,,Hard,2023,2023-01-08 17:30:00,Atp Chall,1,Ejupovic E.,Araujo P.
78814154_2023_3,437818,832213,,,Clay,2023,2023-01-08 18:10:00,Atp Chall,0,Bruna N.,Seyboth Wild T.
56975692_2023_3,650726,209113,,,Clay,2023,2023-01-08 18:30:00,Atp Chall,1,Paul J.,Leite W.
41437195_2023_3,735755,866560,,,Clay,2023,2023-01-08 19:10:00,Atp Chall,0,Alves M.,Sanchez Jover C.
12337357_2023_3,954481,214377,,,Clay,2023,2023-01-08 19:30:00,Atp Chall,0,Garay V.,Descotte M. F.
42913901_2023_3,113328,716200,,,Clay,2023,2023-01-08 20:25:00,Atp Chall,1,Briand J.,Aboian L.
86692656_2023_3,391426,325241,,,Clay,2023,2023-01-08 20:35:00,Atp Chall,1,Chepelev A.,Monzon I.
57529371_2023_3,337465,164986,,,Clay,2023,2023-01-08 20:45:00,Atp Chall,1,Langmo C.,Panta J.
62678878_2023_1,261646,579334,,,Hard,2023,2023-01-08 23:00:00,Atp Tour,1,Monteiro T.,Rai A.
48191234_2023_1,904531,598150,,,Hard,2023,2023-01-08 23:05:00,Atp Tour,0,Maestrelli F.,Andreev A.
